,z,cluster
6127,1,0
8289,1,0
27613,0,0
21645,0,0
21881,1,0
23179,1,0
35855,1,0
3815,0,0
24719,0,0
9550,1,0
7068,1,0
23867,0,0
20851,0,0
5420,1,0
34367,1,0
24058,1,0
29632,1,0
39860,0,0
7020,0,0
26627,0,0
39158,0,0
18615,1,0
23058,1,0
38135,1,0
21026,0,0
28956,1,0
3963,1,0
2755,0,0
7316,1,0
11217,0,0
22210,1,0
14581,1,0
16889,0,0
27750,1,0
6728,1,0
8303,1,0
13063,1,0
34544,1,0
18581,1,0
4219,1,0
8914,1,0
16882,1,0
8588,1,0
4753,1,0
10425,0,0
6553,0,0
26724,0,0
11452,1,0
26772,1,0
22995,1,0
38489,1,0
1913,0,0
16856,0,0
21259,1,0
9726,0,0
14617,1,0
3603,0,0
25609,1,0
16299,1,0
15242,1,0
33707,1,0
24069,0,0
4768,1,0
8946,0,0
19806,1,0
24888,1,0
4869,1,0
11185,0,0
4251,1,0
14824,1,0
22912,0,0
16228,1,0
25930,0,0
18911,1,0
28417,1,0
15780,1,0
3459,0,0
1225,1,0
18871,1,0
38067,1,0
28012,1,0
36948,1,0
20848,0,0
19454,1,0
26873,1,0
23580,0,0
39642,0,0
11693,1,0
19930,1,0
16118,1,0
9387,0,0
26755,1,0
27654,1,0
18724,1,0
6193,1,0
6503,1,0
34837,1,0
24368,1,0
8958,1,0
27985,0,0
35106,1,0
27343,1,0
38332,1,0
28278,1,0
20671,1,0
20410,0,0
34442,1,0
12952,1,0
22525,0,0
16946,0,0
11474,0,0
11937,0,0
35139,1,0
8495,0,0
8571,0,0
39480,0,0
26811,1,0
37536,1,0
25819,1,0
29501,1,0
23472,0,0
35291,1,0
10324,1,0
29152,0,0
24488,0,0
6796,1,0
21562,0,0
26700,0,0
12568,1,0
21268,1,0
12503,1,0
25065,1,0
25650,1,0
16794,1,0
12599,1,0
8708,0,0
24069,1,0
3584,0,0
24762,0,0
12410,1,0
22603,1,0
22296,0,0
21182,1,0
3883,1,0
14721,1,0
20896,1,0
38603,1,0
35314,1,0
21035,0,0
27546,1,0
20743,1,0
4732,1,0
11035,0,0
19380,1,0
15924,1,0
37591,1,0
18090,1,0
28090,1,0
3566,1,0
27919,1,0
1401,0,0
25839,0,0
33855,1,0
8803,0,0
24099,0,0
1208,1,0
29690,1,0
5461,1,0
23128,1,0
25255,1,0
38735,1,0
883,1,0
29029,0,0
28387,0,0
524,0,0
17740,1,0
23372,1,0
27503,1,0
4646,1,0
18866,1,0
34195,1,0
28444,0,0
11641,1,0
22397,0,0
14738,1,0
20904,0,0
8793,0,0
19476,1,0
8256,0,0
15388,1,0
35108,1,0
11701,1,0
15039,1,0
23905,1,0
16194,1,0
27861,1,0
28416,0,0
11119,1,0
22586,1,0
11930,0,0
16545,1,0
37505,1,0
646,0,0
10947,0,0
23923,1,0
20353,0,0
10892,0,0
36395,0,0
4386,1,0
9843,0,0
9004,1,0
18662,1,0
24660,1,0
20921,1,0
20828,0,0
25834,1,0
26258,0,0
19991,1,0
2450,1,0
26275,1,0
26241,1,0
28725,1,0
9165,1,0
29473,1,0
28906,0,0
2713,1,0
4639,1,0
12499,1,0
24355,0,0
4900,1,0
16863,0,0
8893,0,0
7027,1,0
15624,1,0
10519,1,0
39655,0,0
20372,1,0
34401,1,0
3437,1,0
14908,1,0
34049,1,0
10809,1,0
8012,0,0
27635,1,0
29533,1,0
23909,0,0
27042,0,0
22468,1,0
18853,1,0
27557,1,0
15872,1,0
9393,1,0
36049,1,0
33931,1,0
26411,1,0
7216,0,0
12120,1,0
4764,0,0
3870,1,0
3448,0,0
5301,1,0
1260,0,0
2816,1,0
9038,1,0
20831,0,0
7666,1,0
11539,1,0
27943,1,0
1630,0,0
2685,0,0
17060,1,0
27925,1,0
5702,1,0
7885,1,0
10688,1,0
19041,1,0
36552,1,0
13271,1,0
23071,0,0
2502,1,0
12008,1,0
23823,0,0
12175,1,0
22940,1,0
2446,1,0
6881,1,0
23428,1,0
6432,1,0
23076,0,0
8540,0,0
11994,1,0
832,0,0
15202,1,0
22963,0,0
22971,0,0
27712,0,0
6670,1,0
12457,1,0
26277,1,0
2060,0,0
11295,1,0
5669,1,0
1978,1,0
1677,1,0
21847,0,0
17447,1,0
13045,1,0
27556,0,0
27690,1,0
16229,1,0
27030,0,0
6900,1,0
3830,0,0
33959,1,0
34030,1,0
37005,1,0
38625,1,0
14408,1,0
17017,0,0
28556,1,0
11749,0,0
17645,1,0
12931,1,0
24233,0,0
8018,1,0
12069,0,0
24693,1,0
16920,1,0
4342,1,0
33794,1,0
27729,0,0
16993,1,0
8819,0,0
2037,0,0
28047,0,0
12637,1,0
8534,1,0
24046,0,0
28816,1,0
8579,0,0
26485,1,0
17113,0,0
9521,0,0
27592,1,0
11831,0,0
24865,1,0
13829,1,0
26671,1,0
36559,1,0
25402,1,0
14208,1,0
29964,1,0
10632,0,0
22387,0,0
12303,1,0
7872,1,0
2586,0,0
11086,0,0
39364,1,0
28385,1,0
6660,1,0
25205,0,0
25648,1,0
28087,1,0
7412,1,0
27770,0,0
39157,0,0
11130,1,0
13022,1,0
7562,1,0
2654,1,0
22039,0,0
36828,1,0
918,1,0
9230,0,0
12070,0,0
24482,0,0
14252,1,0
5036,1,0
15303,1,0
16864,0,0
28679,1,0
26207,0,0
7194,1,0
2269,0,0
14310,1,0
5223,1,0
39782,0,0
37473,1,0
13996,1,0
10894,0,0
2436,1,0
15258,1,0
38305,1,0
13258,1,0
10978,1,0
29170,1,0
6797,1,0
16566,1,0
39432,0,0
20890,0,0
19361,1,0
27963,1,0
24533,1,0
22813,1,0
11645,0,0
28338,1,0
11637,0,0
38617,1,0
29761,1,0
24303,0,0
36516,1,0
23574,0,0
15979,1,0
6667,1,0
29353,1,0
33808,1,0
15487,1,0
13222,1,0
35551,1,0
10597,1,0
39774,0,0
8143,1,0
12547,1,0
27028,0,0
25824,1,0
33841,1,0
10326,1,0
1089,1,0
10606,1,0
24992,1,0
6830,1,0
11886,0,0
29613,1,0
19923,1,0
25459,1,0
19316,1,0
9410,0,0
8965,0,0
9500,1,0
5164,1,0
17942,1,0
5380,1,0
34997,1,0
17499,1,0
22340,0,0
6645,0,0
16970,1,0
24704,1,0
38710,1,0
22939,0,0
20873,0,0
9623,0,0
6697,0,0
17783,1,0
24519,1,0
11713,0,0
9535,1,0
3649,0,0
6652,1,0
460,0,0
10385,0,0
23635,1,0
3376,0,0
23124,1,0
8339,0,0
29316,1,0
6973,0,0
24636,0,0
34394,1,0
39831,0,0
37039,1,0
33152,1,0
37673,1,0
13430,1,0
223,1,0
798,0,0
34177,1,0
28642,0,0
22522,1,0
29177,1,0
18859,1,0
22178,0,0
23612,1,0
28420,1,0
12850,1,0
27336,0,0
28640,1,0
20915,0,0
12970,1,0
38465,0,0
39814,0,0
27895,0,0
24633,0,0
7074,1,0
38172,1,0
33871,1,0
16927,1,0
29014,0,0
12750,1,0
17116,1,0
17397,1,0
1821,1,0
35284,1,0
15890,1,0
4033,1,0
3733,0,0
21647,0,0
12010,1,0
38359,1,0
38313,1,0
26487,1,0
24895,0,0
1499,1,0
2770,1,0
29743,1,0
19424,1,0
27161,0,0
18415,1,0
9566,0,0
39845,0,0
11963,1,0
3577,0,0
27502,1,0
12532,1,0
12280,1,0
29101,1,0
25738,0,0
2156,1,0
6547,0,0
17315,1,0
28542,0,0
18692,1,0
2340,0,0
24842,0,0
4611,1,0
39485,0,0
9503,1,0
22473,1,0
12056,1,0
12142,0,0
14519,1,0
25076,1,0
17910,1,0
19096,1,0
4851,1,0
36764,1,0
10600,1,0
21032,1,0
12686,1,0
7280,0,0
755,1,0
6516,0,0
5946,1,0
16257,1,0
2610,1,0
3418,0,0
5135,1,0
29825,1,0
27617,1,0
23502,1,0
38634,1,0
34958,1,0
16849,1,0
22830,1,0
13292,1,0
24845,1,0
35131,1,0
23632,0,0
29209,1,0
25474,0,0
20836,1,0
28722,1,0
7110,1,0
9427,1,0
3194,1,0
1157,1,0
25241,0,0
27034,1,0
2385,1,0
19664,1,0
4555,1,0
26416,1,0
1813,1,0
17103,1,0
28557,0,0
1678,1,0
8948,0,0
17791,1,0
28311,1,0
29673,1,0
22411,0,0
21229,1,0
28132,0,0
15715,1,0
26197,0,0
29448,1,0
8647,1,0
22481,1,0
15990,1,0
39517,0,0
17976,1,0
33927,1,0
11337,0,0
9583,1,0
3097,0,0
29662,1,0
2745,1,0
7361,1,0
21593,0,0
1395,1,0
27684,0,0
8746,1,0
15367,1,0
21838,0,0
12465,1,0
8494,0,0
17038,1,0
26245,1,0
28699,0,0
23911,1,0
27823,0,0
39703,0,0
10937,0,0
20837,0,0
819,0,0
29274,1,0
25748,1,0
8444,0,0
2899,1,0
28436,1,0
2771,1,0
3314,1,0
2036,0,0
22828,0,0
9591,0,0
11286,0,0
9320,1,0
38780,1,0
12016,1,0
13763,1,0
36914,1,0
602,0,0
22713,1,0
9831,0,0
823,1,0
6436,1,0
2376,0,0
12158,0,0
3785,0,0
26279,0,0
24236,0,0
3325,0,0
39442,0,0
10443,0,0
24805,0,0
15457,1,0
2648,0,0
14459,1,0
2323,1,0
8047,0,0
26313,1,0
27453,1,0
13833,1,0
10617,0,0
17024,0,0
1562,1,0
26619,0,0
25229,0,0
1715,0,0
27209,1,0
9589,1,0
25512,1,0
36715,1,0
7969,0,0
22352,0,0
2728,1,0
22187,0,0
3612,0,0
27155,0,0
23008,0,0
16653,1,0
7091,0,0
11471,0,0
38646,1,0
29911,1,0
18749,1,0
38157,1,0
4971,1,0
19581,1,0
18170,1,0
28984,1,0
1519,1,0
7660,1,0
10564,1,0
7824,1,0
2400,1,0
17165,0,0
19179,1,0
27165,1,0
24933,0,0
4554,1,0
2390,1,0
39185,0,0
23038,1,0
12229,1,0
21661,0,0
21382,0,0
9370,1,0
2891,1,0
11047,0,0
25351,1,0
19696,1,0
13873,1,0
29383,1,0
26470,1,0
21230,1,0
16186,1,0
3764,1,0
3591,1,0
28352,1,0
4124,1,0
27311,1,0
12102,0,0
16284,1,0
21857,0,0
8881,0,0
5568,1,0
21044,0,0
16598,1,0
22360,1,0
17011,1,0
4033,0,0
11145,1,0
14347,1,0
37395,1,0
6771,0,0
25875,0,0
20409,0,0
38667,1,0
16826,1,0
26262,0,0
26476,0,0
18999,1,0
13523,1,0
4915,1,0
22124,1,0
24755,0,0
35515,1,0
5814,1,0
37819,1,0
23010,1,0
26787,0,0
8337,0,0
37445,1,0
26328,0,0
20420,0,0
8253,0,0
11545,0,0
16947,0,0
27974,0,0
25448,1,0
25481,0,0
10958,0,0
29278,1,0
24720,1,0
28794,1,0
11508,0,0
19477,1,0
37891,1,0
28332,0,0
23617,1,0
10852,1,0
18886,1,0
11180,0,0
38109,1,0
12067,1,0
17619,1,0
1428,1,0
17808,1,0
28620,1,0
12565,1,0
20425,1,0
20846,0,0
27480,0,0
4954,1,0
5112,1,0
727,0,0
9242,0,0
25959,1,0
8993,1,0
27032,0,0
5975,1,0
17101,1,0
23033,0,0
28187,0,0
11917,1,0
4832,1,0
4025,1,0
20753,1,0
24869,1,0
25267,1,0
12375,1,0
35511,1,0
28628,0,0
38255,1,0
28743,0,0
19188,1,0
25215,1,0
12573,1,0
16774,1,0
20601,1,0
27765,0,0
8138,1,0
12197,1,0
10828,1,0
17963,1,0
5810,1,0
10353,1,0
5333,1,0
6885,1,0
26613,1,0
23838,1,0
10840,0,0
26333,0,0
25917,0,0
33981,1,0
35778,1,0
17079,0,0
18181,1,0
22531,1,0
7721,1,0
21842,0,0
5218,1,0
11050,1,0
31795,0,0
25729,0,0
14814,1,0
28675,0,0
25782,1,0
11687,0,0
24704,0,0
2833,1,0
23807,1,0
37514,1,0
19623,1,0
17855,1,0
34710,1,0
34957,1,0
15031,1,0
1021,1,0
38587,0,0
6682,1,0
13823,1,0
8447,0,0
8654,1,0
3053,0,0
1334,1,0
25088,0,0
20761,1,0
25020,1,0
9586,0,0
16902,0,0
25826,1,0
28027,0,0
33748,1,0
21886,0,0
14184,1,0
26586,1,0
11175,1,0
18942,1,0
24304,0,0
22459,1,0
22631,1,0
29123,1,0
22864,0,0
10569,1,0
10462,0,0
2105,1,0
13429,1,0
18550,1,0
677,1,0
10602,1,0
8749,0,0
37847,1,0
2248,0,0
14302,1,0
2947,1,0
5970,1,0
4804,1,0
33973,1,0
16741,1,0
1327,0,0
13088,1,0
7030,1,0
3733,1,0
21912,1,0
28536,1,0
25465,0,0
21109,1,0
8108,0,0
27600,0,0
13390,1,0
22799,0,0
17209,0,0
24214,0,0
22110,1,0
26411,0,0
38610,1,0
26926,0,0
13549,1,0
7839,0,0
16651,1,0
11452,0,0
7216,1,0
12282,1,0
23499,0,0
11965,0,0
25097,0,0
22970,1,0
18675,1,0
22049,1,0
8412,0,0
22463,0,0
8973,0,0
11552,1,0
37645,1,0
19912,1,0
24338,0,0
34854,1,0
36455,1,0
15807,1,0
20906,1,0
8760,1,0
20685,1,0
26488,1,0
9990,1,0
10739,0,0
1549,0,0
16883,0,0
26607,0,0
29772,1,0
36196,1,0
37017,1,0
12308,1,0
27725,1,0
3077,1,0
7582,1,0
2121,1,0
9369,0,0
28079,0,0
10575,0,0
4049,0,0
402,1,0
20602,1,0
28618,0,0
24379,0,0
39839,0,0
2714,0,0
26019,1,0
24580,1,0
28991,0,0
38167,1,0
35336,1,0
28113,0,0
3715,0,0
8264,1,0
18379,1,0
24967,1,0
18689,1,0
13700,1,0
4030,1,0
3018,0,0
11911,0,0
28832,0,0
11123,0,0
26138,0,0
11945,1,0
29989,1,0
8236,1,0
8688,0,0
16736,1,0
18089,1,0
11250,0,0
27513,0,0
25360,1,0
33788,1,0
18479,1,0
18872,1,0
28498,1,0
19839,1,0
34844,1,0
7570,1,0
26040,1,0
27934,1,0
2729,0,0
13575,1,0
11044,1,0
13288,1,0
36288,1,0
27519,1,0
3521,0,0
22063,1,0
12104,1,0
27199,0,0
15294,1,0
36897,1,0
36569,1,0
26910,0,0
29494,1,0
25863,0,0
3499,1,0
22139,1,0
26448,1,0
1769,1,0
3076,1,0
4624,1,0
14987,1,0
7474,1,0
14483,1,0
24239,1,0
35947,0,0
19124,1,0
18134,1,0
4165,1,0
18008,1,0
20813,1,0
13571,1,0
26027,1,0
7142,1,0
10842,0,0
3685,0,0
27570,1,0
2112,1,0
13355,1,0
3810,0,0
23889,1,0
20941,1,0
2412,0,0
16823,1,0
8365,1,0
39705,0,0
6763,1,0
36826,1,0
25269,0,0
26455,0,0
9509,1,0
35586,1,0
15176,1,0
16388,1,0
8470,1,0
28855,0,0
27143,1,0
7237,1,0
22685,1,0
774,1,0
8783,1,0
34381,1,0
21472,0,0
4601,1,0
6285,1,0
17928,1,0
20823,1,0
11818,1,0
3787,0,0
17462,1,0
6873,1,0
25937,1,0
37307,1,0
25367,0,0
16873,0,0
5652,1,0
28115,0,0
36452,1,0
1881,1,0
23423,1,0
23793,1,0
4412,1,0
19751,1,0
6974,0,0
1024,0,0
7787,0,0
11255,0,0
28229,0,0
27091,0,0
12992,1,0
28646,1,0
23471,0,0
18457,1,0
19797,1,0
9031,0,0
29806,1,0
29288,1,0
4526,1,0
27890,0,0
16161,1,0
23997,0,0
39373,0,0
21456,1,0
24702,1,0
12126,0,0
3535,0,0
18354,1,0
10544,0,0
12794,1,0
10986,0,0
2224,1,0
17257,1,0
3987,0,0
13042,1,0
17610,1,0
17933,1,0
795,1,0
23104,1,0
9454,1,0
5077,1,0
24718,1,0
4706,1,0
23932,1,0
36600,1,0
17283,1,0
8626,0,0
3682,0,0
29656,1,0
23966,1,0
20731,1,0
14980,1,0
18562,1,0
17698,1,0
39102,0,0
26073,0,0
15168,1,0
26209,1,0
6492,1,0
24780,0,0
28929,1,0
3923,1,0
11401,0,0
12177,1,0
10692,0,0
8447,1,0
19113,1,0
248,0,0
1565,1,0
14946,1,0
21086,1,0
27790,0,0
9559,0,0
15382,1,0
11774,0,0
8801,1,0
11441,1,0
26668,0,0
12390,1,0
11581,0,0
4628,1,0
27077,0,0
37784,1,0
24814,0,0
37787,1,0
16994,0,0
3961,0,0
11558,1,0
3348,1,0
2560,1,0
28299,0,0
17821,1,0
3265,0,0
5228,1,0
7841,1,0
854,1,0
11709,1,0
24510,1,0
11193,1,0
9078,0,0
29770,1,0
26908,0,0
6932,1,0
38293,1,0
18323,1,0
9907,1,0
3270,0,0
8527,0,0
28757,0,0
34059,1,0
9152,1,0
11582,0,0
21086,0,0
34660,1,0
5690,1,0
27479,1,0
29268,1,0
18015,1,0
27307,1,0
27517,0,0
11218,1,0
8054,1,0
27538,0,0
10434,0,0
24428,0,0
1335,1,0
3366,0,0
23616,0,0
22111,1,0
15397,1,0
9970,1,0
5657,1,0
14345,1,0
9578,0,0
1379,0,0
5090,1,0
25282,0,0
36838,1,0
227,0,0
20519,1,0
28245,1,0
21335,0,0
13883,1,0
21670,1,0
28694,0,0
23942,1,0
3635,1,0
16484,1,0
1470,0,0
7046,1,0
2937,1,0
33093,1,0
37855,1,0
27275,1,0
2432,1,0
37929,1,0
28841,1,0
5666,1,0
10627,0,0
18448,1,0
37072,1,0
5119,1,0
18078,1,0
21533,0,0
22510,0,0
33083,1,0
36852,1,0
25848,0,0
38394,1,0
27096,1,0
21894,0,0
6494,1,0
17861,1,0
6341,1,0
1993,1,0
9108,1,0
28568,1,0
35619,1,0
27561,1,0
8286,1,0
23257,1,0
15577,1,0
4015,0,0
10861,0,0
35411,1,0
22186,0,0
8229,0,0
35715,1,0
7002,1,0
37840,1,0
14789,1,0
8135,1,0
10403,0,0
33773,1,0
27752,1,0
36309,1,0
22519,1,0
9212,0,0
29683,1,0
11060,1,0
18823,1,0
2011,0,0
3009,1,0
909,0,0
21542,0,0
18980,1,0
25611,0,0
28879,0,0
26452,1,0
3864,1,0
25880,0,0
15360,1,0
8739,0,0
33997,1,0
10518,1,0
29516,1,0
29366,1,0
6921,1,0
9057,0,0
36774,1,0
24628,0,0
36537,1,0
36122,1,0
12086,1,0
5343,1,0
1019,1,0
3088,1,0
38455,0,0
15240,1,0
12059,0,0
39751,0,0
34260,1,0
25860,1,0
28460,0,0
18590,1,0
12250,1,0
39464,0,0
21307,0,0
13209,1,0
24840,1,0
26560,0,0
38377,1,0
27921,1,0
8289,0,0
3344,1,0
21820,0,0
3744,1,0
18144,1,0
35429,1,0
37975,1,0
34031,1,0
28501,0,0
34897,1,0
28781,0,0
21530,0,0
18506,1,0
28037,0,0
11288,1,0
17157,1,0
24438,0,0
1984,1,0
36669,1,0
26966,0,0
25386,0,0
22961,0,0
13126,1,0
25331,1,0
8357,1,0
4469,1,0
20419,1,0
18011,1,0
7204,1,0
3533,1,0
12760,1,0
11499,0,0
9317,1,0
4917,1,0
21843,1,0
10896,1,0
37980,1,0
9132,1,0
26420,0,0
14492,1,0
2448,1,0
18901,1,0
6631,1,0
13530,1,0
23930,1,0
11953,1,0
23906,0,0
26957,0,0
19618,1,0
15028,1,0
13226,1,0
7082,1,0
29818,1,0
3303,0,0
10960,0,0
3973,1,0
3787,1,0
20433,1,0
26886,0,0
18001,1,0
35525,1,0
8199,0,0
9801,0,0
20431,0,0
23794,1,0
39386,0,0
18958,1,0
37629,1,0
717,1,0
11550,1,0
15426,1,0
26083,0,0
17017,1,0
26349,0,0
27491,0,0
9530,1,0
23767,0,0
8985,1,0
1303,1,0
34129,1,0
15467,1,0
11769,0,0
26051,1,0
21851,1,0
5122,1,0
26889,1,0
625,0,0
8831,0,0
24027,0,0
8549,1,0
25899,1,0
6983,0,0
20625,1,0
9110,1,0
2790,1,0
26029,1,0
35487,1,0
15118,1,0
23621,1,0
1177,1,0
675,0,0
7099,0,0
27061,0,0
12907,1,0
21096,0,0
8772,1,0
28324,1,0
24645,0,0
10908,1,0
13630,1,0
78,0,0
24381,1,0
16712,1,0
26861,0,0
19193,1,0
6976,0,0
3900,1,0
33999,1,0
3528,0,0
23759,0,0
2057,1,0
2850,0,0
13183,1,0
23572,0,0
6661,0,0
38720,1,0
3350,1,0
3990,0,0
4094,1,0
34342,1,0
3495,1,0
36436,1,0
13715,1,0
34673,1,0
9591,1,0
39585,0,0
4037,0,0
14495,1,0
27335,1,0
17343,1,0
2228,1,0
1006,0,0
10340,0,0
18451,1,0
263,1,0
24387,0,0
8210,0,0
7018,1,0
36409,1,0
18164,1,0
28177,0,0
27544,1,0
15411,1,0
336,1,0
22433,0,0
16820,1,0
24586,0,0
38452,1,0
6773,0,0
39681,0,0
23512,1,0
4309,1,0
2450,0,0
25140,0,0
27889,0,0
24356,0,0
22889,0,0
25254,0,0
21896,1,0
2158,1,0
29031,1,0
6572,1,0
8820,0,0
28259,1,0
9213,0,0
7160,0,0
24453,1,0
2137,0,0
39808,0,0
8352,0,0
8545,0,0
8114,0,0
11862,0,0
7909,1,0
16902,1,0
35156,1,0
13649,1,0
3660,0,0
23059,1,0
4127,1,0
29296,1,0
1897,1,0
4576,1,0
11929,1,0
8218,1,0
23779,0,0
17057,0,0
38672,1,0
36899,1,0
34502,1,0
2201,1,0
3954,0,0
19001,1,0
7578,1,0
6698,1,0
34769,1,0
26712,0,0
17677,1,0
19922,1,0
15918,1,0
23098,0,0
26221,1,0
9532,0,0
2270,1,0
8732,0,0
18868,1,0
8608,0,0
1712,0,0
12792,1,0
13694,1,0
461,0,0
22817,0,0
34930,1,0
25381,1,0
26743,1,0
10969,1,0
8616,1,0
11227,0,0
3238,0,0
5805,1,0
9401,1,0
14880,1,0
10651,0,0
11923,1,0
37878,1,0
28489,1,0
1073,1,0
24683,0,0
3260,1,0
7112,0,0
16441,1,0
13158,1,0
16426,1,0
9732,0,0
16585,1,0
37310,1,0
10374,0,0
3504,0,0
9988,0,0
15578,1,0
38033,1,0
21009,0,0
24064,1,0
846,1,0
16976,1,0
7759,0,0
36035,1,0
3286,0,0
7952,0,0
1194,1,0
29080,1,0
7767,0,0
21259,0,0
1211,1,0
25156,1,0
7659,1,0
4194,1,0
8538,0,0
983,0,0
15978,1,0
25699,1,0
7185,1,0
28410,1,0
7795,1,0
14353,1,0
2685,1,0
27472,0,0
20771,1,0
13671,1,0
5777,1,0
22031,0,0
25094,1,0
8376,1,0
2847,1,0
25490,0,0
12161,0,0
2018,0,0
14879,1,0
25156,0,0
27405,1,0
24101,1,0
23421,1,0
559,0,0
10734,0,0
8221,1,0
29483,1,0
15536,1,0
14352,1,0
9537,0,0
13296,1,0
22653,0,0
36892,1,0
15324,1,0
833,0,0
25841,0,0
8644,1,0
39137,0,0
9954,0,0
23788,0,0
7832,0,0
7167,0,0
2457,0,0
23494,1,0
26004,0,0
15591,1,0
34123,1,0
36399,1,0
26358,1,0
28645,1,0
12645,1,0
34039,1,0
3092,1,0
37437,1,0
3569,0,0
7903,1,0
25958,1,0
20926,0,0
12238,1,0
17663,1,0
26752,0,0
27223,0,0
38132,1,0
7989,0,0
2203,0,0
38660,1,0
7215,1,0
11233,1,0
8105,1,0
9416,1,0
5602,1,0
24439,0,0
27361,1,0
13607,1,0
18782,1,0
11943,0,0
21849,1,0
3335,1,0
11308,1,0
934,1,0
23810,0,0
16784,1,0
23188,1,0
13815,1,0
28801,0,0
9607,1,0
1964,1,0
26633,0,0
10886,1,0
28594,1,0
27663,0,0
19808,1,0
17104,1,0
34922,1,0
25382,1,0
15665,1,0
14965,1,0
12516,1,0
24034,0,0
10876,0,0
19512,1,0
20541,1,0
13112,1,0
6668,1,0
10542,0,0
27852,1,0
3289,1,0
725,1,0
27552,1,0
23614,0,0
29917,1,0
6541,1,0
26749,0,0
8835,0,0
2336,1,0
26361,1,0
21098,1,0
22617,1,0
5243,1,0
22501,0,0
16362,1,0
28336,0,0
3202,1,0
11070,1,0
4280,1,0
37715,1,0
16218,1,0
23223,1,0
24672,1,0
22254,1,0
26177,0,0
24323,0,0
36190,1,0
21407,1,0
27583,1,0
21089,1,0
6887,1,0
22840,0,0
37740,1,0
3962,0,0
23183,1,0
7476,1,0
21381,0,0
25645,0,0
34034,1,0
26364,1,0
18894,1,0
26802,0,0
11920,0,0
20667,1,0
8967,0,0
2167,1,0
11669,1,0
11617,0,0
26888,1,0
24473,1,0
12147,1,0
29098,1,0
11877,0,0
38085,1,0
17851,1,0
2187,1,0
2900,1,0
4799,1,0
25240,1,0
2740,0,0
19880,1,0
27323,0,0
27633,0,0
25250,1,0
24033,0,0
7230,1,0
24088,1,0
2372,0,0
37583,1,0
29226,1,0
17797,1,0
26078,1,0
3857,1,0
9585,0,0
25485,0,0
28570,0,0
21887,0,0
21674,0,0
13397,1,0
39747,0,0
23170,1,0
2000,0,0
28064,1,0
7810,1,0
9371,0,0
3595,0,0
14223,1,0
1482,1,0
16623,1,0
16660,1,0
24639,1,0
15376,1,0
10415,0,0
10590,1,0
6693,1,0
11705,0,0
14632,1,0
29153,1,0
20779,1,0
6333,1,0
12044,1,0
8151,1,0
12892,1,0
6640,0,0
3404,1,0
25904,0,0
13034,1,0
27730,1,0
20459,1,0
14645,1,0
6030,1,0
15559,1,0
19545,1,0
36989,1,0
10759,1,0
33067,1,0
7301,0,0
39317,0,0
39752,0,0
18337,1,0
9288,0,0
25375,0,0
13369,1,0
29282,1,0
12999,1,0
26494,0,0
5947,1,0
35895,1,0
758,1,0
18361,1,0
34393,1,0
2989,1,0
12943,1,0
2035,1,0
36780,1,0
24278,0,0
12160,0,0
23256,1,0
9076,1,0
11462,0,0
25833,1,0
11617,1,0
38678,1,0
2091,0,0
28946,1,0
22239,0,0
2829,1,0
24658,0,0
28266,1,0
21219,1,0
16987,0,0
21416,1,0
19501,1,0
13080,1,0
7007,0,0
13428,1,0
10926,0,0
1738,0,0
10472,0,0
4535,1,0
23388,1,0
3421,0,0
14501,1,0
3712,0,0
5072,1,0
22552,1,0
26098,0,0
23808,0,0
2222,0,0
13613,1,0
35034,1,0
17785,1,0
21884,1,0
6572,0,0
11101,0,0
13383,1,0
14342,1,0
7754,0,0
25529,0,0
4596,1,0
20809,1,0
11304,1,0
15942,1,0
11750,0,0
3392,1,0
13124,1,0
28171,1,0
11227,1,0
34232,1,0
24677,0,0
3939,0,0
25441,0,0
27716,0,0
2754,1,0
16893,1,0
11986,0,0
9031,1,0
27565,1,0
24670,1,0
21048,0,0
26625,1,0
35220,1,0
14780,1,0
16805,1,0
8440,1,0
26369,1,0
3530,0,0
27776,1,0
9701,0,0
38918,0,0
22913,0,0
24584,0,0
3885,0,0
1689,0,0
2895,1,0
2910,1,0
29081,1,0
10547,0,0
5578,1,0
34336,1,0
7156,0,0
26737,1,0
11039,1,0
18633,1,0
7289,0,0
17207,1,0
4691,1,0
15260,1,0
23035,1,0
39772,0,0
3808,1,0
5503,1,0
9325,0,0
18189,1,0
10806,1,0
8910,1,0
16481,1,0
6884,1,0
6761,0,0
18081,1,0
24939,1,0
25896,0,0
34349,1,0
26045,0,0
14859,1,0
2263,1,0
24365,0,0
22974,0,0
23715,1,0
28195,0,0
27972,0,0
22210,0,0
29053,1,0
18133,1,0
7543,1,0
3804,0,0
9471,1,0
7733,1,0
27981,0,0
22607,0,0
27633,1,0
25811,1,0
9641,1,0
23007,1,0
25922,1,0
38674,1,0
19818,1,0
24882,1,0
11205,1,0
25167,0,0
3866,0,0
22683,0,0
8176,0,0
29546,1,0
33921,1,0
25664,1,0
20780,1,0
5924,1,0
4516,1,0
178,0,0
12641,1,0
2603,1,0
12115,0,0
24009,1,0
26204,0,0
10781,1,0
522,0,0
23065,0,0
24030,1,0
39750,0,0
13002,1,0
29216,1,0
210,0,0
36723,1,0
16214,1,0
7769,1,0
22325,1,0
9672,0,0
17068,0,0
36392,0,0
15171,1,0
34098,1,0
16408,1,0
19793,1,0
20853,1,0
1410,0,0
28194,0,0
21184,1,0
5932,1,0
26746,1,0
23498,1,0
