,z,cluster
72385,1,-1
70920,1,-1
72784,1,-1
71497,1,-1
36105,0,-1
60340,1,-1
72519,1,-1
16175,0,-1
78212,1,-1
72785,1,-1
72446,1,-1
11779,0,-1
59315,1,-1
34936,0,-1
39055,0,-1
38110,0,-1
70549,1,-1
72657,1,-1
40267,1,-1
18854,0,-1
35341,0,-1
32928,0,-1
48394,1,-1
46682,1,-1
34331,0,-1
33771,0,-1
35413,0,-1
9191,0,-1
50188,1,-1
71003,1,-1
70574,1,-1
35880,0,-1
13592,0,-1
50112,1,-1
62736,1,-1
34099,0,-1
72691,1,-1
48095,1,-1
6860,0,-1
47371,1,-1
16731,0,-1
37462,0,-1
44306,1,-1
35573,0,-1
45924,1,-1
70606,1,-1
20819,0,-1
48206,1,-1
33788,0,-1
46373,1,-1
45651,1,-1
30132,0,-1
64641,1,-1
47838,1,-1
30237,0,-1
30206,0,-1
30162,0,-1
25381,0,-1
20127,0,-1
35272,0,-1
49650,1,-1
19309,0,-1
72854,1,-1
64326,1,-1
31393,0,-1
31525,0,-1
44177,1,-1
66936,1,-1
40431,1,-1
70216,1,-1
33912,0,-1
34543,0,-1
34238,0,-1
21421,0,-1
10141,0,-1
13816,0,-1
31571,0,-1
76442,1,-1
31791,0,-1
75738,1,-1
32089,0,-1
37785,0,-1
61335,1,-1
33174,0,-1
38135,0,-1
38913,0,-1
40646,1,-1
44766,1,-1
76540,1,-1
40491,1,-1
10059,0,-1
46586,1,-1
30281,0,-1
30814,0,-1
20436,0,-1
72840,1,-1
10165,0,-1
76512,1,-1
70651,1,-1
45298,1,-1
72589,1,-1
46008,1,-1
45119,1,-1
4,0,-1
48756,1,-1
72882,1,-1
30199,0,-1
34917,0,-1
45537,1,-1
40162,1,-1
26752,0,-1
46431,1,-1
73230,1,-1
34921,0,-1
72877,1,-1
13571,0,-1
72654,1,-1
61343,1,-1
76373,1,-1
71285,1,-1
40000,1,-1
16609,0,-1
36176,0,-1
46992,1,-1
38105,0,-1
26570,0,-1
71640,1,-1
40270,1,-1
17286,0,-1
46169,1,-1
48438,1,-1
32466,0,-1
30393,0,-1
30032,0,-1
38328,0,-1
71673,1,-1
70353,1,-1
49194,1,-1
73296,1,-1
70102,1,-1
32977,0,-1
71826,1,-1
38914,0,-1
72490,1,-1
74974,1,-1
70791,1,-1
49063,1,-1
37406,0,-1
64120,1,-1
35604,0,-1
61351,1,-1
72170,1,-1
47966,1,-1
30331,0,-1
70015,1,-1
47249,1,-1
72410,1,-1
37762,0,-1
30474,0,-1
34599,0,-1
34296,0,-1
71954,1,-1
34376,0,-1
71901,1,-1
37338,0,-1
30731,0,-1
37441,0,-1
50098,1,-1
46190,1,-1
76050,1,-1
75597,1,-1
48529,1,-1
61494,1,-1
33081,0,-1
30093,0,-1
35918,0,-1
33210,0,-1
70887,1,-1
30150,0,-1
19138,0,-1
49942,1,-1
38646,0,-1
20751,0,-1
37505,0,-1
76410,1,-1
76511,1,-1
16129,0,-1
38708,0,-1
36595,0,-1
50146,1,-1
30672,0,-1
69491,1,-1
16665,0,-1
13447,0,-1
31836,0,-1
32391,0,-1
38678,0,-1
47334,1,-1
38741,0,-1
70946,1,-1
73651,1,-1
30077,0,-1
40257,1,-1
34065,0,-1
73660,1,-1
71598,1,-1
26279,0,-1
73449,1,-1
70848,1,-1
35007,0,-1
37841,0,-1
60157,1,-1
30177,0,-1
37200,0,-1
47781,1,-1
10115,0,-1
40618,1,-1
37306,0,-1
6837,0,-1
47413,1,-1
38537,0,-1
74728,1,-1
32776,0,-1
31242,0,-1
28583,0,-1
30061,0,-1
76689,1,-1
40009,1,-1
50136,1,-1
49046,1,-1
47511,1,-1
60170,1,-1
30305,0,-1
38910,0,-1
46255,1,-1
44969,1,-1
32765,0,-1
36701,0,-1
46722,1,-1
71088,1,-1
71047,1,-1
35025,0,-1
72445,1,-1
45343,1,-1
20243,0,-1
71540,1,-1
35724,0,-1
31258,0,-1
31180,0,-1
70252,1,-1
21750,0,-1
35320,0,-1
45412,1,-1
60135,1,-1
35135,0,-1
17577,0,-1
72118,1,-1
19005,0,-1
36280,0,-1
13058,0,-1
33465,0,-1
10305,0,-1
49695,1,-1
35694,0,-1
71120,1,-1
45462,1,-1
38350,0,-1
73345,1,-1
26306,0,-1
37371,0,-1
18898,0,-1
76563,1,-1
70895,1,-1
45574,1,-1
45477,1,-1
46906,1,-1
35127,0,-1
48030,1,-1
70060,1,-1
45871,1,-1
33742,0,-1
34895,0,-1
49377,1,-1
20062,0,-1
37803,0,-1
31741,0,-1
34242,0,-1
71811,1,-1
70484,1,-1
70951,1,-1
9183,0,-1
73228,1,-1
70419,1,-1
6829,0,-1
20080,0,-1
31438,0,-1
32630,0,-1
46054,1,-1
70596,1,-1
16740,0,-1
71784,1,-1
76505,1,-1
30775,0,-1
71531,1,-1
47337,1,-1
30447,0,-1
72314,1,-1
33452,0,-1
76820,1,-1
76307,1,-1
71704,1,-1
46807,1,-1
16656,0,-1
30984,0,-1
35798,0,-1
45000,1,-1
46824,1,-1
34052,0,-1
25684,0,-1
34265,0,-1
30757,0,-1
30439,0,-1
38727,0,-1
46636,1,-1
75834,1,-1
34490,0,-1
31722,0,-1
34416,0,-1
71913,1,-1
49787,1,-1
33796,0,-1
38714,0,-1
64252,1,-1
31173,0,-1
47865,1,-1
36885,0,-1
33042,0,-1
48563,1,-1
34714,0,-1
37791,0,-1
35957,0,-1
18638,0,-1
30891,0,-1
35041,0,-1
73158,1,-1
20251,0,-1
30776,0,-1
34647,0,-1
30103,0,-1
71795,1,-1
67028,1,-1
20017,0,-1
5844,0,-1
35394,0,-1
40668,1,-1
75795,1,-1
47817,1,-1
44504,1,-1
32743,0,-1
32334,0,-1
36954,0,-1
34134,0,-1
33680,0,-1
64117,1,-1
26865,0,-1
46713,1,-1
73662,1,-1
33968,0,-1
71980,1,-1
70313,1,-1
70558,1,-1
34033,0,-1
78260,1,-1
46164,1,-1
20734,0,-1
14995,0,-1
32753,0,-1
60017,1,-1
70508,1,-1
71446,1,-1
26211,0,-1
13705,0,-1
72002,1,-1
35759,0,-1
72267,1,-1
19322,0,-1
45379,1,-1
34736,0,-1
37149,0,-1
31477,0,-1
47433,1,-1
62717,1,-1
32001,0,-1
20677,0,-1
48610,1,-1
32081,0,-1
72125,1,-1
30043,0,-1
47840,1,-1
35656,0,-1
36931,0,-1
33611,0,-1
46833,1,-1
45292,1,-1
34998,0,-1
60255,1,-1
35784,0,-1
34248,0,-1
71825,1,-1
33959,0,-1
37959,0,-1
33391,0,-1
61299,1,-1
31253,0,-1
20578,0,-1
32976,0,-1
71992,1,-1
75482,1,-1
34472,0,-1
76926,1,-1
40959,1,-1
60151,1,-1
71270,1,-1
37182,0,-1
67430,1,-1
46509,1,-1
32542,0,-1
70199,1,-1
68367,1,-1
30637,0,-1
25690,0,-1
38612,0,-1
45309,1,-1
48778,1,-1
71688,1,-1
72111,1,-1
18972,0,-1
18919,0,-1
72148,1,-1
36900,0,-1
71488,1,-1
37287,0,-1
45490,1,-1
61497,1,-1
71268,1,-1
20500,0,-1
15774,0,-1
71066,1,-1
72363,1,-1
36654,0,-1
33935,0,-1
31731,0,-1
38303,0,-1
26702,0,-1
32464,0,-1
44765,1,-1
73294,1,-1
19135,0,-1
33230,0,-1
26426,0,-1
31723,0,-1
34174,0,-1
41101,1,-1
72593,1,-1
35742,0,-1
49739,1,-1
37956,0,-1
38329,0,-1
32935,0,-1
70720,1,-1
32192,0,-1
33177,0,-1
49645,1,-1
71315,1,-1
45876,1,-1
31892,0,-1
32769,0,-1
33349,0,-1
70017,1,-1
38199,0,-1
32583,0,-1
71153,1,-1
38225,0,-1
44945,1,-1
60031,1,-1
31992,0,-1
26610,0,-1
47248,1,-1
71993,1,-1
50021,1,-1
40064,1,-1
46397,1,-1
2902,0,-1
35038,0,-1
63590,1,-1
46238,1,-1
37864,0,-1
32203,0,-1
17330,0,-1
76349,1,-1
72757,1,-1
40657,1,-1
19066,0,-1
26581,0,-1
33341,0,-1
34282,0,-1
73366,1,-1
37009,0,-1
71197,1,-1
45063,1,-1
75601,1,-1
48478,1,-1
18869,0,-1
33655,0,-1
38166,0,-1
30312,0,-1
37706,0,-1
76260,1,-1
40008,1,-1
36669,0,-1
73561,1,-1
33215,0,-1
31590,0,-1
27267,0,-1
38890,0,-1
71529,1,-1
72152,1,-1
33988,0,-1
34227,0,-1
61399,1,-1
70676,1,-1
72766,1,-1
73555,1,-1
46179,1,-1
37941,0,-1
35473,0,-1
32483,0,-1
34547,0,-1
44519,1,-1
70220,1,-1
37862,0,-1
45397,1,-1
44211,1,-1
37198,0,-1
30557,0,-1
72462,1,-1
38021,0,-1
26730,0,-1
40259,1,-1
32810,0,-1
49038,1,-1
32452,0,-1
38234,0,-1
30239,0,-1
34005,0,-1
47435,1,-1
36302,0,-1
38149,0,-1
33698,0,-1
34387,0,-1
76604,1,-1
45110,1,-1
35056,0,-1
19142,0,-1
46803,1,-1
46898,1,-1
40961,1,-1
37452,0,-1
49796,1,-1
31630,0,-1
49682,1,-1
40820,1,-1
25659,0,-1
38347,0,-1
73572,1,-1
36904,0,-1
6827,0,-1
48503,1,-1
36060,0,-1
30831,0,-1
45921,1,-1
19369,0,-1
70959,1,-1
78216,1,-1
18720,0,-1
72342,1,-1
34989,0,-1
32800,0,-1
70858,1,-1
36896,0,-1
30598,0,-1
40428,1,-1
19111,0,-1
44386,1,-1
35395,0,-1
16643,0,-1
49600,1,-1
38540,0,-1
35744,0,-1
10186,0,-1
25700,0,-1
32154,0,-1
10073,0,-1
36185,0,-1
30405,0,-1
28051,0,-1
48301,1,-1
72402,1,-1
45694,1,-1
59298,1,-1
73511,1,-1
30394,0,-1
49537,1,-1
33864,0,-1
47822,1,-1
75725,1,-1
40940,1,-1
20509,0,-1
37052,0,-1
15014,0,-1
70120,1,-1
20474,0,-1
23834,0,-1
18715,0,-1
45605,1,-1
70009,1,-1
41039,1,-1
71506,1,-1
30969,0,-1
45925,1,-1
34938,0,-1
35876,0,-1
32847,0,-1
73161,1,-1
30343,0,-1
40622,1,-1
64268,1,-1
10174,0,-1
71862,1,-1
45116,1,-1
76408,1,-1
19259,0,-1
40007,1,-1
46732,1,-1
66955,1,-1
32594,0,-1
25352,0,-1
36472,0,-1
70996,1,-1
33368,0,-1
49398,1,-1
36696,0,-1
30923,0,-1
71240,1,-1
73142,1,-1
20191,0,-1
38670,0,-1
72797,1,-1
36892,0,-1
45152,1,-1
44350,1,-1
25716,0,-1
73562,1,-1
71723,1,-1
73521,1,-1
26551,0,-1
72413,1,-1
47866,1,-1
38967,0,-1
20733,0,-1
50201,1,-1
50466,1,-1
10162,0,-1
35545,0,-1
67441,1,-1
50164,1,-1
73690,1,-1
40955,1,-1
75886,1,-1
26552,0,-1
72268,1,-1
37305,0,-1
76321,1,-1
31683,0,-1
50085,1,-1
35131,0,-1
70677,1,-1
44989,1,-1
34063,0,-1
44503,1,-1
74864,1,-1
47386,1,-1
26304,0,-1
49341,1,-1
48567,1,-1
36031,0,-1
19200,0,-1
45648,1,-1
45971,1,-1
30425,0,-1
75979,1,-1
73243,1,-1
37201,0,-1
79133,1,-1
34525,0,-1
61339,1,-1
43949,1,-1
9964,0,-1
75481,1,-1
18978,0,-1
28640,0,-1
41004,1,-1
32550,0,-1
14910,0,-1
34508,0,-1
30611,0,-1
16530,0,-1
33524,0,-1
71828,1,-1
32289,0,-1
13495,0,-1
20298,0,-1
37177,0,-1
31920,0,-1
18998,0,-1
33672,0,-1
32325,0,-1
34990,0,-1
11364,0,-1
30389,0,-1
33484,0,-1
70256,1,-1
33220,0,-1
70726,1,-1
70357,1,-1
60171,1,-1
20108,0,-1
46600,1,-1
71071,1,-1
33396,0,-1
72299,1,-1
45570,1,-1
45880,1,-1
45461,1,-1
20813,0,-1
75912,1,-1
35753,0,-1
33710,0,-1
45969,1,-1
66922,1,-1
72953,1,-1
50318,1,-1
75888,1,-1
40908,1,-1
34345,0,-1
38174,0,-1
38181,0,-1
37354,0,-1
31607,0,-1
33939,0,-1
31694,0,-1
38408,0,-1
72020,1,-1
18913,0,-1
20559,0,-1
34786,0,-1
6832,0,-1
34679,0,-1
71496,1,-1
36118,0,-1
34401,0,-1
34564,0,-1
72707,1,-1
20550,0,-1
35050,0,-1
34993,0,-1
30075,0,-1
34124,0,-1
35817,0,-1
70910,1,-1
75580,1,-1
70932,1,-1
71671,1,-1
67578,1,-1
50204,1,-1
34922,0,-1
61496,1,-1
37907,0,-1
47088,1,-1
41005,1,-1
40021,1,-1
17274,0,-1
73220,1,-1
38148,0,-1
35766,0,-1
46359,1,-1
35574,0,-1
72265,1,-1
33320,0,-1
17599,0,-1
20311,0,-1
71669,1,-1
46484,1,-1
32844,0,-1
61876,1,-1
47307,1,-1
71838,1,-1
16689,0,-1
45504,1,-1
35734,0,-1
73582,1,-1
34041,0,-1
46045,1,-1
37824,0,-1
71927,1,-1
38616,0,-1
34449,0,-1
44927,1,-1
71674,1,-1
76890,1,-1
33643,0,-1
72063,1,-1
48236,1,-1
48630,1,-1
30905,0,-1
48079,1,-1
47911,1,-1
34378,0,-1
64235,1,-1
60005,1,-1
34353,0,-1
34955,0,-1
44322,1,-1
70738,1,-1
75879,1,-1
59231,1,-1
10102,0,-1
45069,1,-1
38342,0,-1
73288,1,-1
48008,1,-1
17327,0,-1
31254,0,-1
37159,0,-1
19359,0,-1
47172,1,-1
31581,0,-1
40004,1,-1
45778,1,-1
32865,0,-1
49260,1,-1
34069,0,-1
36461,0,-1
20473,0,-1
49000,1,-1
76111,1,-1
40090,1,-1
71089,1,-1
33090,0,-1
45140,1,-1
47670,1,-1
19366,0,-1
34329,0,-1
38414,0,-1
33536,0,-1
47056,1,-1
32020,0,-1
35168,0,-1
50474,1,-1
30875,0,-1
49146,1,-1
30361,0,-1
59319,1,-1
48070,1,-1
36281,0,-1
37933,0,-1
41956,1,-1
71983,1,-1
38599,0,-1
37600,0,-1
70232,1,-1
31329,0,-1
34605,0,-1
48579,1,-1
44907,1,-1
71391,1,-1
20496,0,-1
50187,1,-1
71536,1,-1
64256,1,-1
79328,1,-1
60213,1,-1
72879,1,-1
47989,1,-1
72498,1,-1
34286,0,-1
46469,1,-1
32540,0,-1
45786,1,-1
14139,0,-1
72336,1,-1
73226,1,-1
13448,0,-1
39148,0,-1
40080,1,-1
4785,0,-1
16693,0,-1
35246,0,-1
71316,1,-1
71199,1,-1
33578,0,-1
17295,0,-1
76403,1,-1
26240,0,-1
20375,0,-1
6854,0,-1
20239,0,-1
71595,1,-1
50079,1,-1
30384,0,-1
31401,0,-1
33228,0,-1
47980,1,-1
34613,0,-1
30662,0,-1
61362,1,-1
76022,1,-1
50216,1,-1
45640,1,-1
37480,0,-1
39016,0,-1
74872,1,-1
40200,1,-1
26573,0,-1
45897,1,-1
37299,0,-1
35133,0,-1
38640,0,-1
13467,0,-1
47957,1,-1
34696,0,-1
50259,1,-1
45317,1,-1
73026,1,-1
26325,0,-1
46772,1,-1
33474,0,-1
33326,0,-1
35405,0,-1
72399,1,-1
40625,1,-1
61778,1,-1
38774,0,-1
46493,1,-1
38064,0,-1
32171,0,-1
36882,0,-1
30413,0,-1
32368,0,-1
70427,1,-1
38239,0,-1
20585,0,-1
40153,1,-1
70111,1,-1
33470,0,-1
37988,0,-1
37156,0,-1
26292,0,-1
31014,0,-1
13791,0,-1
31744,0,-1
32812,0,-1
72477,1,-1
49896,1,-1
61371,1,-1
30498,0,-1
36797,0,-1
60242,1,-1
50528,1,-1
70284,1,-1
41117,1,-1
70268,1,-1
46860,1,-1
5846,0,-1
32105,0,-1
10196,0,-1
75553,1,-1
44953,1,-1
30576,0,-1
73564,1,-1
72277,1,-1
23,0,-1
38903,0,-1
44856,1,-1
64193,1,-1
32422,0,-1
13355,0,-1
37217,0,-1
13167,0,-1
35166,0,-1
20223,0,-1
38349,0,-1
40949,1,-1
35137,0,-1
16717,0,-1
39015,0,-1
59301,1,-1
50119,1,-1
46831,1,-1
31959,0,-1
36870,0,-1
47846,1,-1
33292,0,-1
10011,0,-1
34004,0,-1
13461,0,-1
36526,0,-1
20541,0,-1
37509,0,-1
37488,0,-1
50423,1,-1
16687,0,-1
13781,0,-1
45425,1,-1
10094,0,-1
46664,1,-1
32165,0,-1
48632,1,-1
32149,0,-1
72374,1,-1
9745,0,-1
73677,1,-1
44521,1,-1
15088,0,-1
31927,0,-1
34693,0,-1
26696,0,-1
40226,1,-1
20198,0,-1
13678,0,-1
13353,0,-1
71851,1,-1
62879,1,-1
59341,1,-1
76191,1,-1
73522,1,-1
33152,0,-1
70215,1,-1
40078,1,-1
46398,1,-1
18937,0,-1
15580,0,-1
35534,0,-1
76736,1,-1
32189,0,-1
20484,0,-1
35514,0,-1
35430,0,-1
3,0,-1
40467,1,-1
48650,1,-1
38966,0,-1
47475,1,-1
31551,0,-1
30724,0,-1
34906,0,-1
72640,1,-1
28207,0,-1
72280,1,-1
73113,1,-1
5875,0,-1
20599,0,-1
37699,0,-1
73547,1,-1
10060,0,-1
76908,1,-1
46004,1,-1
32121,0,-1
22,0,-1
25696,0,-1
30229,0,-1
33532,0,-1
33970,0,-1
70449,1,-1
45826,1,-1
50190,1,-1
19253,0,-1
34283,0,-1
32941,0,-1
44483,1,-1
46819,1,-1
48645,1,-1
73163,1,-1
32404,0,-1
47300,1,-1
35972,0,-1
13165,0,-1
78261,1,-1
34140,0,-1
48569,1,-1
48970,1,-1
47292,1,-1
34761,0,-1
44359,1,-1
41118,1,-1
48295,1,-1
60284,1,-1
30624,0,-1
34834,0,-1
32983,0,-1
36483,0,-1
61312,1,-1
35503,0,-1
40148,1,-1
10091,0,-1
72454,1,-1
32250,0,-1
35911,0,-1
37972,0,-1
20495,0,-1
35527,0,-1
19152,0,-1
37458,0,-1
2014,0,-1
62853,1,-1
30184,0,-1
5869,0,-1
33756,0,-1
33283,0,-1
45544,1,-1
40223,1,-1
75920,1,-1
35126,0,-1
9,0,-1
34284,0,-1
71751,1,-1
49687,1,-1
47039,1,-1
67437,1,-1
26885,0,-1
34972,0,-1
48114,1,-1
75844,1,-1
18892,0,-1
60295,1,-1
34458,0,-1
20044,0,-1
26782,0,-1
75530,1,-1
49448,1,-1
48546,1,-1
45377,1,-1
60036,1,-1
50234,1,-1
45485,1,-1
71821,1,-1
73320,1,-1
71313,1,-1
20456,0,-1
73676,1,-1
34986,0,-1
70186,1,-1
36936,0,-1
70647,1,-1
73506,1,-1
34237,0,-1
30944,0,-1
45881,1,-1
21759,0,-1
32636,0,-1
37000,0,-1
33817,0,-1
71552,1,-1
20719,0,-1
37116,0,-1
19101,0,-1
61467,1,-1
72015,1,-1
40637,1,-1
38282,0,-1
31598,0,-1
26931,0,-1
47178,1,-1
61386,1,-1
34596,0,-1
36013,0,-1
37579,0,-1
71922,1,-1
35352,0,-1
47420,1,-1
20283,0,-1
17610,0,-1
36062,0,-1
32022,0,-1
73447,1,-1
45719,1,-1
46272,1,-1
46277,1,-1
48832,1,-1
46030,1,-1
48886,1,-1
9456,0,-1
33101,0,-1
30723,0,-1
31624,0,-1
71349,1,-1
32682,0,-1
32439,0,-1
48321,1,-1
64341,1,-1
34805,0,-1
71245,1,-1
49395,1,-1
47947,1,-1
32838,0,-1
50227,1,-1
34492,0,-1
38891,0,-1
71327,1,-1
13456,0,-1
36450,0,-1
20757,0,-1
31797,0,-1
32085,0,-1
70182,1,-1
44967,1,-1
36940,0,-1
50344,1,-1
38206,0,-1
13744,0,-1
36889,0,-1
13789,0,-1
47381,1,-1
38878,0,-1
4797,0,-1
72773,1,-1
45996,1,-1
45380,1,-1
64329,1,-1
36605,0,-1
34980,0,-1
50167,1,-1
70234,1,-1
70612,1,-1
35951,0,-1
70773,1,-1
37075,0,-1
70030,1,-1
31650,0,-1
35333,0,-1
17616,0,-1
27550,0,-1
48304,1,-1
48071,1,-1
30219,0,-1
37996,0,-1
50106,1,-1
71733,1,-1
32436,0,-1
37190,0,-1
30888,0,-1
70179,1,-1
31681,0,-1
50045,1,-1
49684,1,-1
13320,0,-1
73493,1,-1
13073,0,-1
46616,1,-1
36402,0,-1
19198,0,-1
37639,0,-1
19277,0,-1
45623,1,-1
74782,1,-1
31427,0,-1
45814,1,-1
45015,1,-1
72106,1,-1
32797,0,-1
49082,1,-1
19370,0,-1
31758,0,-1
72583,1,-1
32304,0,-1
38867,0,-1
48102,1,-1
13522,0,-1
34482,0,-1
36162,0,-1
16698,0,-1
10119,0,-1
36138,0,-1
48199,1,-1
38705,0,-1
48328,1,-1
30706,0,-1
38095,0,-1
31746,0,-1
31612,0,-1
48957,1,-1
76490,1,-1
20405,0,-1
20675,0,-1
17396,0,-1
37093,0,-1
32750,0,-1
73354,1,-1
30729,0,-1
34746,0,-1
37847,0,-1
37284,0,-1
9199,0,-1
38876,0,-1
34611,0,-1
71502,1,-1
36586,0,-1
47240,1,-1
71423,1,-1
36558,0,-1
49475,1,-1
26807,0,-1
71061,1,-1
41038,1,-1
37759,0,-1
13773,0,-1
76514,1,-1
72747,1,-1
75485,1,-1
43546,1,-1
48414,1,-1
75634,1,-1
37902,0,-1
27178,0,-1
47117,1,-1
71813,1,-1
20441,0,-1
33660,0,-1
20100,0,-1
70317,1,-1
60030,1,-1
70600,1,-1
38917,0,-1
30380,0,-1
32319,0,-1
17595,0,-1
31,0,-1
32234,0,-1
18952,0,-1
30653,0,-1
72575,1,-1
10297,0,-1
35557,0,-1
34398,0,-1
64245,1,-1
67054,1,-1
71341,1,-1
9457,0,-1
61349,1,-1
47999,1,-1
30051,0,-1
46118,1,-1
47788,1,-1
76472,1,-1
71597,1,-1
41000,1,-1
48576,1,-1
36225,0,-1
46428,1,-1
34753,0,-1
34950,0,-1
31455,0,-1
25402,0,-1
32245,0,-1
35291,0,-1
34944,0,-1
49276,1,-1
35719,0,-1
33872,0,-1
37494,0,-1
14988,0,-1
10001,0,-1
72365,1,-1
46377,1,-1
60225,1,-1
35467,0,-1
30256,0,-1
47925,1,-1
67405,1,-1
60055,1,-1
70185,1,-1
35556,0,-1
38409,0,-1
34865,0,-1
36471,0,-1
44039,1,-1
41115,1,-1
10055,0,-1
61377,1,-1
18975,0,-1
35456,0,-1
73701,1,-1
19157,0,-1
36845,0,-1
41111,1,-1
76822,1,-1
70792,1,-1
36403,0,-1
35615,0,-1
34807,0,-1
37486,0,-1
18791,0,-1
49627,1,-1
47965,1,-1
36124,0,-1
33258,0,-1
40823,1,-1
34246,0,-1
60038,1,-1
70314,1,-1
33516,0,-1
25695,0,-1
20323,0,-1
13569,0,-1
32458,0,-1
64303,1,-1
71447,1,-1
38956,0,-1
38079,0,-1
38947,0,-1
38619,0,-1
46775,1,-1
21765,0,-1
34850,0,-1
33194,0,-1
30060,0,-1
35044,0,-1
70189,1,-1
37451,0,-1
45852,1,-1
45291,1,-1
34874,0,-1
72387,1,-1
70695,1,-1
44449,1,-1
49344,1,-1
30098,0,-1
32929,0,-1
76043,1,-1
47779,1,-1
30523,0,-1
31390,0,-1
45432,1,-1
36527,0,-1
40390,1,-1
73013,1,-1
34514,0,-1
38348,0,-1
67374,1,-1
73334,1,-1
62743,1,-1
47388,1,-1
36151,0,-1
75845,1,-1
34522,0,-1
35547,0,-1
20290,0,-1
36116,0,-1
47044,1,-1
30009,0,-1
30411,0,-1
76146,1,-1
35420,0,-1
20236,0,-1
31720,0,-1
49332,1,-1
60299,1,-1
4801,0,-1
78013,1,-1
45316,1,-1
59373,1,-1
72352,1,-1
19067,0,-1
76559,1,-1
72455,1,-1
76481,1,-1
48322,1,-1
37736,0,-1
20582,0,-1
71896,1,-1
72670,1,-1
76889,1,-1
36973,0,-1
76728,1,-1
44857,1,-1
34503,0,-1
27013,0,-1
46546,1,-1
34964,0,-1
20365,0,-1
12654,0,-1
10290,0,-1
46809,1,-1
31823,0,-1
32985,0,-1
26367,0,-1
47801,1,-1
44485,1,-1
35371,0,-1
64339,1,-1
72504,1,-1
70559,1,-1
72761,1,-1
25668,0,-1
18739,0,-1
45307,1,-1
37379,0,-1
46483,1,-1
71484,1,-1
36559,0,-1
30577,0,-1
34640,0,-1
35162,0,-1
47784,1,-1
34854,0,-1
50060,1,-1
19479,0,-1
37212,0,-1
45976,1,-1
17301,0,-1
75552,1,-1
10106,0,-1
19139,0,-1
36077,0,-1
35130,0,-1
62733,1,-1
34085,0,-1
73387,1,-1
45513,1,-1
26603,0,-1
71078,1,-1
40552,1,-1
71122,1,-1
72095,1,-1
61354,1,-1
75102,1,-1
46959,1,-1
34644,0,-1
31924,0,-1
62773,1,-1
37394,0,-1
10168,0,-1
34171,0,-1
50481,1,-1
72011,1,-1
50194,1,-1
71474,1,-1
30889,0,-1
70443,1,-1
71306,1,-1
4804,0,-1
36707,0,-1
73430,1,-1
40192,1,-1
33375,0,-1
40661,1,-1
19249,0,-1
32872,0,-1
71809,1,-1
49940,1,-1
47344,1,-1
34346,0,-1
40893,1,-1
48057,1,-1
48626,1,-1
73470,1,-1
17589,0,-1
34220,0,-1
13570,0,-1
70943,1,-1
34661,0,-1
35697,0,-1
75777,1,-1
34700,0,-1
38725,0,-1
40193,1,-1
40554,1,-1
72133,1,-1
33324,0,-1
20165,0,-1
30486,0,-1
26591,0,-1
44662,1,-1
46813,1,-1
21772,0,-1
70158,1,-1
36181,0,-1
28577,0,-1
49435,1,-1
64262,1,-1
46963,1,-1
71369,1,-1
45678,1,-1
71903,1,-1
10341,0,-1
44972,1,-1
74749,1,-1
71495,1,-1
37914,0,-1
37737,0,-1
40184,1,-1
47152,1,-1
33997,0,-1
37848,0,-1
50053,1,-1
35558,0,-1
9175,0,-1
20561,0,-1
25680,0,-1
30167,0,-1
32321,0,-1
32834,0,-1
44770,1,-1
38192,0,-1
67605,1,-1
34010,0,-1
31467,0,-1
35802,0,-1
72161,1,-1
13158,0,-1
18750,0,-1
50417,1,-1
43985,1,-1
33691,0,-1
40304,1,-1
20252,0,-1
35580,0,-1
26248,0,-1
38114,0,-1
70633,1,-1
46084,1,-1
49054,1,-1
31705,0,-1
70127,1,-1
40382,1,-1
12849,0,-1
34997,0,-1
30504,0,-1
39034,0,-1
40037,1,-1
34193,0,-1
26544,0,-1
30937,0,-1
71127,1,-1
40379,1,-1
60164,1,-1
47500,1,-1
71804,1,-1
11370,0,-1
20067,0,-1
35310,0,-1
35161,0,-1
31885,0,-1
46310,1,-1
46161,1,-1
35213,0,-1
74376,1,-1
45663,1,-1
38723,0,-1
33880,0,-1
38242,0,-1
35513,0,-1
63240,1,-1
37845,0,-1
26127,0,-1
49500,1,-1
31610,0,-1
31883,0,-1
33314,0,-1
35108,0,-1
61356,1,-1
48594,1,-1
20028,0,-1
72278,1,-1
49781,1,-1
60028,1,-1
10040,0,-1
43992,1,-1
73302,1,-1
31412,0,-1
44224,1,-1
45145,1,-1
32216,0,-1
33138,0,-1
72368,1,-1
71542,1,-1
20732,0,-1
36616,0,-1
38235,0,-1
71884,1,-1
72461,1,-1
50214,1,-1
9174,0,-1
49408,1,-1
26812,0,-1
32036,0,-1
50455,1,-1
33199,0,-1
36958,0,-1
46499,1,-1
48693,1,-1
37028,0,-1
32822,0,-1
37610,0,-1
70975,1,-1
70098,1,-1
72282,1,-1
44370,1,-1
40462,1,-1
19125,0,-1
37790,0,-1
49425,1,-1
40137,1,-1
36750,0,-1
32832,0,-1
44819,1,-1
30658,0,-1
70490,1,-1
20091,0,-1
43977,1,-1
35631,0,-1
30058,0,-1
34769,0,-1
47209,1,-1
20758,0,-1
36780,0,-1
76133,1,-1
45126,1,-1
47129,1,-1
37745,0,-1
36970,0,-1
30892,0,-1
70459,1,-1
32890,0,-1
36697,0,-1
44822,1,-1
45322,1,-1
71971,1,-1
46032,1,-1
